order_id,product_id,quantity
O0000030727,16,4
O0000031058,24,5
O0000039563,15,5
O0000017057,7,1
O0000017688,11,1
O0000041688,24,3
O0000001821,18,3
O0000015807,23,4
O0000026730,19,4
O0000023845,2,1
O0000000722,8,1
O0000028979,22,5
O0000027486,16,5
O0000018034,24,3
O0000023830,18,1
O0000040512,21,5
O0000022246,24,1
O0000024283,3,3
O0000018506,24,3
O0000038265,15,1
O0000005387,18,2
O0000039380,10,1
O0000024477,6,1
O0000018262,2,1
O0000040859,16,3
O0000017944,12,1
O0000024424,15,2
O0000027478,5,5
O0000005068,23,2
O0000026334,20,2
O0000027821,19,2
O0000016110,5,4
O0000019607,9,4
O0000024295,13,3
O0000041942,24,1
O0000021362,10,4
O0000015252,6,4
O0000037432,8,4
O0000033666,21,5
O0000005803,14,3
O0000011456,13,1
O0000040072,9,5
O0000030768,3,5
O0000024670,5,3
O0000036912,3,5
O0000021808,22,3
O0000006972,8,5
O0000019033,6,3
O0000021688,11,5
O0000028227,5,4
O0000003097,11,5
O0000010991,19,2
O0000032932,9,3
O0000024444,20,2
O0000041195,17,1
O0000023860,8,4
O0000002586,13,4
O0000006599,15,1
O0000018704,6,3
O0000028347,8,1
O0000038312,21,1
O0000008913,14,5
O0000027880,24,4
O0000023402,1,1
O0000014300,24,2
O0000037517,22,2
O0000032663,13,2
O0000002487,12,4
O0000042310,19,2
O0000025847,20,4
O0000016557,16,1
O0000037842,21,2
O0000029743,11,3
O0000000394,16,1
O0000031130,18,1
O0000033006,20,2
O0000026129,19,3
O0000022039,17,2
O0000006986,23,3
O0000039280,3,2
O0000039013,19,4
O0000022000,13,1
O0000021126,9,4
O0000006933,4,5
O0000008014,1,5
O0000004929,16,4
O0000031313,21,1
O0000043147,24,2
O0000024234,11,1
O0000020793,20,5
O0000036805,24,2
O0000039107,8,4
O0000004110,2,3
O0000022816,5,1
O0000003258,6,4
O0000012928,17,3
O0000014023,24,2
O0000010355,21,3
O0000029283,10,4
O0000033455,20,2
O0000041557,10,3
O0000034199,21,2
O0000011792,13,4
O0000019190,19,1
O0000016242,20,2
O0000018446,11,3
O0000016910,24,4
O0000002618,15,2
O0000024030,18,2
O0000007681,17,5
O0000015917,4,5
O0000023052,18,4
O0000036611,12,3
O0000038815,18,1
O0000018558,14,5
O0000012919,22,3
O0000025850,14,4
O0000017692,10,2
O0000006497,13,5
O0000034131,23,3
O0000024041,1,1
O0000029492,21,4
O0000017160,13,1
O0000031706,23,2
O0000015047,13,4
O0000038886,15,3
O0000036715,17,4
O0000020622,4,1
O0000020867,9,2
O0000003748,12,2
O0000032344,17,3
O0000030182,23,5
O0000018668,11,1
O0000019549,15,5
O0000038325,22,4
O0000013305,9,2
O0000041418,20,5
O0000040089,9,4
O0000022832,5,5
O0000023531,19,2
O0000040527,8,4
O0000035457,21,3
O0000011435,15,1
O0000031281,16,2
O0000024075,9,5
O0000021295,12,5
O0000001144,20,3
O0000000594,15,2
O0000019036,8,2
O0000034139,12,5
O0000024769,9,4
O0000037003,19,5
O0000023385,23,3
O0000011177,17,2
O0000041312,24,3
O0000031247,11,4
O0000005051,20,2
O0000038028,11,3
O0000017634,19,2
O0000023124,20,3
O0000005230,1,2
O0000013276,12,3
O0000024403,22,2
O0000028113,3,2
O0000034121,5,3
O0000036001,19,3
O0000017298,7,4
O0000010586,9,2
O0000018217,2,3
O0000043001,18,4
O0000021685,13,1
O0000029979,3,2
O0000014267,23,4
O0000015763,7,4
O0000018971,9,3
O0000034290,16,1
O0000016042,9,4
O0000025878,20,4
O0000030028,4,2
O0000002724,22,4
O0000019926,16,3
O0000030682,12,1
O0000041190,22,1
O0000016805,7,5
O0000014706,7,1
O0000009875,5,2
O0000041279,4,2
O0000011631,7,3
O0000039836,18,2
O0000026592,11,2
O0000004582,2,4
O0000040265,21,5
O0000039577,5,3
O0000037594,6,4
O0000042021,4,4
O0000030594,24,4
O0000019294,19,5
O0000012180,17,1
O0000006831,14,2
O0000026384,14,5
O0000034354,2,3
O0000037180,20,4
O0000008357,14,1
O0000007090,24,3
O0000029210,13,5
O0000022676,6,2
O0000042204,2,4
O0000019048,18,2
O0000020067,15,2
O0000020897,19,4
O0000003824,17,4
O0000027483,6,3
O0000008162,12,4
O0000005370,8,1
O0000001857,23,4
O0000011600,4,3
O0000012190,9,3
O0000017363,24,1
O0000019223,3,2
O0000009063,15,1
O0000009834,5,3
O0000005983,13,5
O0000012944,24,5
O0000022064,21,1
O0000028062,17,4
O0000017315,15,5
O0000018009,3,5
O0000030813,19,3
O0000023432,18,3
O0000042411,21,1
O0000009719,11,5
O0000012466,1,2
O0000019326,15,2
O0000010443,19,3
O0000038053,19,1
O0000033892,1,2
O0000036889,17,2
O0000008287,8,5
O0000014434,8,5
O0000009689,22,3
O0000024861,17,2
O0000015402,1,2
O0000013235,18,3
O0000004856,16,3
O0000001310,5,2
O0000027343,21,4
O0000014009,8,5
O0000009932,2,4
O0000016014,2,3
O0000018571,17,2
O0000035082,2,3
O0000025496,7,5
O0000002337,20,1
O0000036706,24,5
O0000008641,19,4
O0000000415,2,3
O0000035716,8,2
O0000040839,7,5
O0000035408,24,5
O0000019436,22,2
O0000009329,2,3
O0000016443,13,4
O0000008657,18,2
O0000000547,11,3
O0000006335,17,4
O0000010859,16,1
O0000041254,1,2
O0000016717,24,5
O0000013652,13,2
O0000030151,21,5
O0000033308,21,5
O0000009402,7,3
O0000039372,22,2
O0000006635,24,3
O0000042780,22,4
O0000013311,13,4
O0000021903,23,4
O0000012709,20,5
O0000041016,7,4
O0000042622,2,1
O0000020804,2,5
O0000014478,11,1
O0000034529,15,1
O0000029568,23,1
O0000025128,15,2
O0000022990,12,4
O0000012791,3,3
O0000015664,6,5
O0000034560,11,3
O0000000636,22,4
O0000042625,11,1
O0000006990,2,2
O0000015627,17,4
O0000024634,24,1
O0000037889,21,2
O0000040516,3,5
O0000013858,19,4
O0000033722,1,2
O0000003930,22,4
O0000002090,11,5
O0000030981,2,1
O0000029092,22,2
O0000033263,18,4
O0000041386,16,4
O0000020974,2,4
O0000005811,2,4
O0000001284,2,1
O0000011152,9,1
O0000002996,20,5
O0000008283,19,1
O0000022097,9,5
O0000016239,3,1
O0000032848,7,1
O0000032295,6,1
O0000042914,13,1
O0000021776,12,1
O0000016847,20,5
O0000033978,1,1
O0000038579,3,3
O0000005169,20,1
O0000037591,18,5
O0000037858,9,2
O0000015502,5,5
O0000019328,2,1
O0000015411,14,4
O0000014146,4,5
O0000033464,5,2
O0000001978,5,2
O0000035489,4,5
O0000003709,19,3
O0000033899,5,1
O0000025482,18,5
O0000013365,2,5
O0000006013,22,5
O0000026004,18,3
O0000011150,19,3
O0000036391,3,2
O0000043103,21,1
O0000024974,15,4
O0000037210,17,4
O0000022720,1,2
O0000029318,8,5
O0000032340,13,5
O0000029097,3,3
O0000015107,12,1
O0000033408,22,4
O0000001330,3,5
O0000025651,23,5
O0000027394,20,3
O0000007461,8,2
O0000037908,21,3
O0000042275,18,3
O0000038598,18,1
O0000021289,7,5
O0000009294,12,4
O0000038888,9,4
O0000040888,10,5
O0000009407,4,5
O0000011489,6,5
O0000042453,14,1
O0000036691,14,3
O0000005873,21,2
O0000017771,19,3
O0000020754,22,1
O0000034237,18,5
O0000018827,18,4
O0000024950,6,1
O0000038187,4,1
O0000029534,3,3
O0000009946,24,2
O0000000518,5,5
O0000009494,17,2
O0000026200,3,5
O0000000011,12,3
O0000020467,5,2
O0000006466,21,4
O0000011110,2,3
O0000016727,5,1
O0000039654,19,2
O0000036211,12,1
O0000022408,24,4
O0000010072,9,1
O0000007273,13,1
O0000018380,6,2
O0000035283,23,5
O0000022807,22,5
O0000018421,9,5
O0000006427,23,2
O0000034502,17,3
O0000035779,17,4
O0000025009,6,5
O0000028908,22,3
O0000037274,14,5
O0000008042,8,1
O0000036357,6,5
O0000003527,3,1
O0000037560,16,4
O0000005167,7,1
O0000034627,18,5
O0000042802,3,5
O0000006760,5,1
O0000005547,3,1
O0000026760,23,3
O0000041522,16,4
O0000011031,5,1
O0000008037,12,2
O0000031101,21,5
O0000034817,15,4
O0000015515,9,1
O0000033949,19,5
O0000024974,13,2
O0000004727,5,1
O0000015903,16,1
O0000004478,9,4
O0000034679,16,3
O0000014152,19,4
O0000027812,4,4
O0000014025,24,1
O0000026878,8,1
O0000037507,3,5
O0000042042,11,3
O0000012145,19,1
O0000033264,8,4
O0000006906,18,1
O0000021410,10,3
O0000014279,11,5
O0000035045,23,2
O0000021832,21,4
O0000005190,19,3
O0000016078,11,4
O0000034789,2,4
O0000014423,24,5
O0000013609,20,1
O0000021050,12,2
O0000042317,9,3
O0000016981,19,2
O0000005953,23,2
O0000021832,6,2
O0000042657,24,5
O0000004447,22,4
O0000001216,10,5
O0000000158,19,4
O0000002113,8,1
O0000033662,17,5
O0000019509,3,5
O0000000665,8,5
O0000030738,2,1
O0000028143,19,4
O0000002726,7,2
O0000017540,10,1
O0000034563,8,1
O0000015811,18,2
O0000002591,6,3
O0000009601,22,4
O0000017245,12,3
O0000042029,19,2
O0000035960,11,4
O0000024556,20,5
O0000011172,6,2
O0000006135,2,2
O0000039176,24,2
O0000024819,20,1
O0000002945,10,1
O0000021659,2,3
O0000018151,3,1
O0000013785,21,3
O0000042223,24,1
O0000016708,14,1
O0000034195,16,3
O0000040508,1,5
O0000006412,11,5
O0000011666,4,1
O0000042790,22,3
O0000037826,3,3
O0000006209,16,3
O0000023488,14,1
O0000028907,4,5
O0000032581,11,1
O0000009641,14,3
O0000016842,8,3
O0000014411,12,1
O0000026788,12,3
O0000014869,15,5
O0000023702,11,1
O0000038995,5,2
O0000036716,20,4
O0000006462,5,5
O0000003719,23,4
O0000016760,8,4
O0000028714,16,5
O0000042740,2,5
O0000042298,8,5
O0000029734,20,2
O0000004484,7,1
O0000009946,16,2
O0000015278,22,1
O0000017696,15,1
O0000004925,13,4
O0000038137,6,4
O0000037505,19,2
O0000002023,18,5
O0000013490,10,4
O0000039399,15,4
O0000025970,20,4
O0000019789,5,4
O0000025141,17,3
O0000004786,24,1
O0000021549,7,3
O0000030407,9,4
O0000005569,19,2
O0000004364,16,4
O0000016633,9,1
O0000005214,21,1
O0000031589,7,3
O0000030797,5,5
O0000003092,1,2
O0000040200,10,4
O0000011141,12,3
O0000027600,2,2
O0000034921,20,1
O0000028514,9,1
O0000022891,2,2
O0000020129,8,3
O0000006236,22,5
O0000031401,13,1
O0000017381,5,5
O0000023580,8,1
O0000002179,2,3
O0000024471,14,5
O0000014413,9,1
O0000024973,3,4
O0000006031,1,4
O0000024340,7,2
O0000035798,18,3
O0000035428,14,1
O0000032494,10,1
O0000030484,17,2
O0000019341,10,5
O0000001549,3,2
O0000035333,12,2
O0000011028,15,1
O0000035232,14,2
O0000013648,13,5
O0000040002,21,4
O0000005791,21,5
O0000001306,20,3
O0000041540,23,4
O0000007773,15,4
O0000030254,7,1
O0000004741,4,2
O0000030752,10,2
O0000022537,2,2
O0000025022,3,1
O0000034432,9,1
O0000010413,18,1
O0000040400,15,1
O0000006821,15,1
O0000007021,9,4
O0000001838,9,4
O0000016031,2,5
O0000036855,7,2
O0000037123,11,1
O0000000111,8,4
O0000038343,13,1
O0000008086,23,1
O0000014915,11,2
O0000006605,6,5
O0000032543,17,1
O0000025554,11,5
O0000033756,7,1
O0000020921,14,2
O0000011677,20,5
O0000026421,24,5
O0000033407,10,4
O0000006303,23,3
O0000035403,9,5
O0000015079,15,5
O0000016443,5,3
O0000034830,2,5
O0000001245,11,1
O0000040357,14,4
O0000007129,10,2
O0000035499,10,1
O0000033011,4,4
O0000030230,20,5
O0000016975,1,1
O0000011857,19,1
O0000007732,24,1
O0000026869,3,1
O0000037833,23,2
O0000040505,20,3
O0000009703,7,3
O0000023201,22,3
O0000009902,20,4
O0000013033,22,4
O0000000453,8,4
O0000002806,2,5
O0000037121,15,1
O0000002810,9,1
O0000040587,9,2
O0000027769,6,2
O0000042546,8,5
O0000017227,17,3
O0000029273,12,3
O0000036894,9,2
O0000019599,23,5
O0000018642,15,1
O0000023825,19,2
O0000033144,9,2
O0000002294,7,2
O0000004585,4,4
O0000002148,3,5
O0000006223,12,2
O0000010138,22,2
O0000002187,15,1
O0000017356,7,4
O0000031635,3,1
O0000001056,7,1
O0000025266,11,4
O0000026454,2,5
O0000033252,19,1
O0000042401,17,2
O0000033946,23,2
O0000014385,18,5
O0000012620,12,4
O0000018814,17,4
O0000032793,11,1
O0000012143,17,1
O0000031568,23,4
O0000009504,18,3
O0000019677,23,2
O0000014059,2,4
O0000009569,1,5
O0000024425,19,4
O0000014949,7,2
O0000006688,1,3
O0000021987,6,5
O0000014011,14,1
O0000042318,1,1
O0000018938,20,3
O0000023128,15,4
O0000013001,5,2
O0000038819,12,2
O0000004085,18,4
O0000032477,18,5
O0000002384,12,5
O0000028052,5,4
O0000014024,8,3
O0000026876,23,4
O0000040885,12,1
O0000019682,19,4
O0000033426,7,3
O0000015161,5,2
O0000032813,3,2
O0000028258,8,5
O0000008312,5,2
O0000023172,8,2
O0000015523,5,1
O0000020377,3,4
O0000011796,15,1
O0000011986,10,2
O0000022474,3,2
O0000029097,22,5
O0000014084,8,2
O0000040737,7,3
O0000039444,6,2
O0000000353,10,3
O0000009940,20,4
O0000029806,16,3
O0000035404,18,2
O0000021512,8,5
O0000010694,9,5
O0000038895,17,3
O0000035855,17,2
O0000011938,1,5
O0000032266,23,5
O0000016530,1,1
O0000006021,20,3
O0000026958,19,2
O0000000242,2,4
O0000036891,23,5
O0000031767,15,4
O0000031317,22,4
O0000009483,7,4
O0000027919,16,3
O0000030833,14,4
O0000020410,10,2
O0000025313,24,3
O0000008033,17,4
O0000020483,16,1
O0000018327,14,4
O0000018612,3,5
O0000002485,9,2
O0000018145,5,2
O0000016122,22,4
O0000008809,23,2
O0000009784,24,1
O0000025533,9,3
O0000003637,17,2
O0000031387,17,1
O0000024383,16,4
O0000031083,2,5
O0000007630,7,4
O0000031757,9,1
O0000035966,2,2
O0000010330,20,2
O0000006250,16,2
O0000038195,21,2
O0000006312,21,2
O0000036956,21,5
O0000021666,8,3
O0000037610,2,4
O0000030120,7,5
O0000012239,13,2
O0000032996,3,4
O0000009072,2,5
O0000018748,14,4
O0000038163,22,3
O0000011359,14,5
O0000031208,1,4
O0000024620,16,1
O0000031984,10,2
O0000013660,9,4
O0000000566,24,2
O0000024547,8,5
O0000015447,18,4
O0000010071,12,5
O0000024188,11,1
O0000024662,17,4
O0000015353,11,2
O0000003369,20,4
O0000034354,12,5
O0000005272,1,3
O0000027301,24,4
O0000025390,8,4
O0000026929,4,1
O0000010872,18,2
O0000009025,16,1
O0000027536,18,3
O0000034136,10,5
O0000008095,3,4
O0000038812,5,2
O0000032903,7,2
O0000034871,8,4
O0000019585,4,4
O0000035839,9,1
O0000038238,14,2
O0000029017,2,5
O0000019640,13,2
O0000036381,2,1
O0000030320,16,4
O0000040382,11,4
O0000018870,4,5
O0000032288,4,1
O0000031727,12,4
O0000025317,8,1
O0000009847,17,1
O0000018024,20,3
O0000018996,6,4
O0000038625,9,1
O0000030772,22,3
O0000025562,15,4
O0000041573,18,1
O0000004649,23,3
O0000007489,8,2
O0000038253,12,2
O0000016190,11,3
O0000035469,13,2
O0000021998,6,3
O0000042833,19,4
O0000010703,4,4
O0000006671,8,2
O0000028402,6,4
O0000002053,15,3
O0000042513,8,2
O0000014615,15,1
O0000036152,17,5
O0000035517,8,1
O0000027225,14,2
O0000021108,11,2
O0000016694,23,3
O0000004089,3,5
O0000008556,2,4
O0000003011,6,5
O0000008849,2,4
O0000015952,3,5
O0000018232,6,5
O0000032248,20,2
O0000027774,21,3
O0000029308,12,2
O0000015186,15,3
O0000036835,12,2
O0000009372,22,3
O0000009147,19,4
O0000035736,20,2
O0000007204,9,5
O0000031610,4,2
O0000006038,20,2
O0000000671,8,2
O0000030602,13,4
O0000017113,21,1
O0000024879,8,5
O0000003225,15,5
O0000042816,15,3
O0000032202,18,4
O0000014869,12,5
O0000004216,21,2
O0000029197,23,1
O0000029686,17,3
O0000011166,9,4
O0000006972,5,4
O0000021383,22,5
O0000013951,9,4
O0000012272,12,4
O0000040102,13,5
O0000026150,11,1
O0000020863,11,5
O0000021795,4,4
O0000016639,21,2
O0000015322,13,4
O0000008101,21,4
O0000006835,7,4
O0000011162,19,1
O0000038191,11,5
O0000031445,22,1
O0000024478,4,3
O0000030640,5,5
O0000019466,1,3
O0000014652,3,2
O0000018898,24,1
O0000041709,20,2
O0000002554,10,5
O0000009187,15,1
O0000003388,20,1
O0000009434,22,4
O0000007069,13,1
O0000004793,19,5
O0000028149,10,4
O0000035232,23,5
O0000035671,9,4
O0000027899,14,4
O0000001740,24,3
O0000021594,21,3
O0000025442,14,1
O0000037118,7,4
O0000040177,14,2
O0000026784,15,2
O0000000156,11,4
O0000042386,16,4
O0000023787,2,1
O0000019572,1,2
O0000018302,7,1
O0000034672,23,2
O0000011865,10,1
O0000028965,2,4
O0000023645,22,3
O0000041336,13,2
O0000017704,17,2
O0000018261,14,3
O0000033429,20,2
O0000029393,13,4
O0000032293,11,3
O0000019751,5,3
O0000011446,3,2
O0000021858,23,5
O0000027784,16,2
O0000006928,19,3
O0000036912,15,5
O0000015911,4,4
O0000032591,23,2
O0000008080,19,1
O0000017397,1,5
O0000038814,18,4
O0000042507,16,4
O0000028823,21,2
O0000034707,6,1
O0000043000,20,1
O0000002270,15,5
O0000003809,15,4
O0000029642,9,5
O0000014290,15,5
O0000025365,20,4
O0000015268,1,1
O0000001911,23,1
O0000038565,15,5
O0000018050,21,5
O0000002272,20,5
O0000020913,2,3
O0000024644,19,4
O0000001340,7,4
O0000001242,14,4
O0000024275,1,5
O0000034937,18,2
O0000010087,20,5
O0000019538,11,1
O0000042816,22,2
O0000000638,19,1
O0000032449,9,3
O0000033124,10,4
O0000033513,7,1
O0000028922,21,4
O0000020910,5,4
O0000014324,19,2
O0000018195,10,3
O0000031604,14,2
O0000024952,3,3
O0000037428,15,3
O0000037969,9,2
O0000003335,11,1
O0000027970,13,2
O0000041612,1,4
O0000019278,21,5
O0000035079,11,1
O0000015722,23,3
O0000036991,6,3
O0000041004,13,2
O0000012765,10,4
O0000000246,8,5
O0000036622,8,3
O0000024808,21,2
O0000004025,17,3
O0000005757,13,5
O0000025854,10,5
O0000025115,15,3
O0000042097,1,4
O0000002330,15,4
O0000010665,15,1
O0000041908,12,4
O0000021826,18,1
O0000015091,24,1
O0000028729,1,3
O0000026585,24,4
O0000020447,2,3
O0000027967,23,5
O0000028813,24,3
O0000009049,16,1
O0000024602,10,4
O0000039079,3,2
O0000018180,18,3
O0000027037,5,4
O0000038608,1,2
O0000012001,14,2
O0000004856,1,4
O0000007068,15,3
O0000035098,14,1
O0000031861,4,2
O0000002802,24,1
O0000010877,15,4
O0000033723,7,5
O0000024359,20,3
O0000020875,6,4
O0000010113,22,5
O0000023024,8,5
O0000012721,8,5
O0000022602,5,2
O0000010854,17,4
O0000023181,16,2
O0000014873,8,1
O0000031998,7,1
O0000033115,6,3
O0000018499,9,4
O0000034810,18,5
O0000001773,22,4
O0000017170,18,4
O0000011635,4,5
O0000021545,5,4
O0000039885,9,3
O0000037686,23,2
O0000005664,2,3
O0000025614,2,3
O0000016898,13,1
O0000002341,13,4
O0000023436,6,1
O0000026304,9,1
O0000018259,12,1
O0000042380,10,2
O0000026005,5,5
O0000006069,19,2
O0000031462,20,3
O0000012303,6,5
O0000032680,7,3
O0000033107,19,3
O0000025289,19,1
O0000024086,18,4
O0000008242,18,2
O0000032152,16,4
O0000017815,15,5
O0000030812,20,1
O0000035994,17,4
O0000034514,10,4
O0000030090,7,4
O0000007140,1,5
O0000011018,24,2
O0000021520,24,4
O0000002720,17,3
O0000028856,13,4
O0000010170,16,2
O0000011587,22,1
O0000040639,23,5
O0000030740,2,4
O0000037627,1,1
O0000028198,10,4
O0000001483,5,1
O0000012228,19,5
O0000009552,20,2
O0000015128,20,5
O0000033286,5,2
O0000033798,12,3
O0000008250,6,3
O0000034147,5,4
O0000009457,2,5
O0000029844,15,1
O0000029068,3,1
O0000019462,23,3
O0000004855,15,4
O0000009866,10,3
O0000037776,24,3
O0000035399,18,1
O0000000851,23,4
O0000033988,8,4
O0000029291,21,5
O0000003250,15,4
O0000002996,13,2
O0000031725,19,2
O0000022735,9,5
O0000004323,4,4
O0000023214,18,5
O0000002961,9,2
O0000042514,22,3
O0000016163,11,5
O0000041698,18,1
O0000010307,22,1
O0000039567,13,1
O0000030159,11,5
O0000001809,12,2
O0000016152,17,2
O0000029768,16,1
O0000041257,14,3
O0000036258,10,1
O0000039450,17,3
O0000042145,10,3
O0000004522,21,3
O0000027034,5,4
O0000035662,20,4
O0000041831,21,1
O0000011621,17,1
O0000023996,8,5
O0000026334,16,5
O0000010636,5,3
O0000011886,1,2
O0000016021,15,5
O0000002675,18,3
O0000008409,3,5
O0000027652,10,4
O0000031065,4,4
O0000015449,17,2
O0000036592,2,3
O0000032079,1,3
O0000009721,22,5
O0000041573,11,2
O0000026938,16,3
O0000027609,5,5
O0000002310,6,4
O0000039113,21,2
O0000026461,9,1
O0000003619,13,1
O0000028401,23,2
O0000003215,24,1
O0000037444,19,2
O0000042846,7,5
O0000030259,21,5
O0000008230,15,2
O0000039083,23,5
O0000037442,17,1
O0000034528,4,5
O0000005736,22,4
O0000004160,22,3
O0000023778,24,4
O0000030337,7,1
O0000011425,12,5
O0000004347,12,2
O0000022027,18,5
O0000039525,18,4
O0000033306,18,4
O0000043089,11,5
O0000023964,22,4
O0000011996,8,4
O0000014898,10,3
O0000015831,24,5
O0000018386,17,5
O0000025158,11,5
O0000027031,2,3
O0000035656,4,2
O0000030723,13,2
O0000015661,1,1
O0000008496,23,1
O0000003035,21,3
O0000004663,5,4
O0000021175,8,5
O0000036583,2,4
O0000007504,7,2
O0000029889,14,5
O0000030746,11,4
O0000029511,19,3
O0000010900,7,3
O0000021446,13,4
O0000039204,14,2
O0000012205,22,4
O0000026286,4,2
O0000015758,13,5
O0000006586,22,2
O0000033940,18,2
O0000014642,12,1
O0000042589,3,4
O0000025509,16,3
O0000007606,23,3
O0000023940,6,2
O0000006932,11,2
O0000041330,5,3
O0000032581,22,2
O0000025356,18,1
O0000019960,22,1
O0000029478,6,4
O0000041086,23,5
O0000011421,15,2
O0000009233,3,4
O0000028521,5,4
O0000042913,20,4
O0000015004,20,3
O0000014751,8,1
O0000037956,16,4
O0000000927,13,4
O0000021527,7,2
O0000013712,8,3
O0000003942,22,4
O0000028919,20,3
O0000016072,4,4
O0000008112,15,4
O0000016012,11,5
O0000041418,3,5
O0000004445,22,2
O0000015285,23,1
O0000040302,12,1
O0000010092,12,2
O0000024253,15,4
O0000006121,2,2
O0000020109,9,3
O0000014054,10,1
O0000016571,3,3
O0000002958,23,2
O0000008972,11,4
O0000010041,15,5
O0000020526,13,5
O0000041611,13,2
O0000010012,16,1
O0000017161,5,5
O0000006689,17,3
O0000010297,2,1
O0000042217,15,3
O0000011732,15,3
O0000036389,14,4
O0000032643,8,1
O0000041095,12,2
O0000029179,2,1
O0000027894,13,5
O0000004416,3,1
O0000026883,21,3
O0000034004,24,1
O0000006675,18,3
O0000027488,14,5
O0000007094,1,5
O0000036370,20,3
O0000040341,19,2
O0000040071,1,1
O0000028440,22,2
O0000010066,18,2
O0000008167,17,5
O0000025390,15,3
O0000009291,2,5
O0000017117,7,4
O0000017170,4,3
O0000000283,17,1
O0000020677,6,1
O0000031894,17,5
O0000005333,16,4
O0000031989,21,2
O0000002178,15,5
O0000015681,22,1
O0000016002,15,2
O0000041378,19,2
O0000025805,4,3
O0000038338,10,4
O0000019444,18,4
O0000031343,10,4
O0000037665,21,1
O0000015310,24,3
O0000031502,8,5
O0000009452,17,2
O0000042007,9,3
O0000025023,24,5
O0000035941,1,5
O0000017292,23,5
O0000003185,22,5
O0000017336,18,3
O0000038853,14,4
O0000009088,6,2
O0000041469,16,1
O0000023798,3,2
O0000041722,21,4
O0000037828,5,4
O0000004010,5,4
O0000033191,24,2
O0000035902,20,3
O0000035426,6,2
O0000038212,1,3
O0000015433,6,3
O0000021177,10,3
O0000012828,18,1
O0000007366,6,4
O0000000958,14,2
O0000011828,7,5
O0000022341,15,4
O0000028521,22,4
O0000008933,24,1
O0000035750,19,2
O0000029855,9,3
O0000039260,23,1
O0000041417,13,5
O0000005063,2,5
O0000024217,19,3
O0000007333,13,5
O0000040094,7,1
O0000006408,16,4
O0000023438,3,3
O0000029011,19,3
O0000011082,10,2
O0000008234,7,4
O0000030810,18,3
O0000038570,4,4
O0000031961,17,4
O0000005179,7,4
O0000021340,6,2
O0000026123,7,1
O0000016054,17,5
O0000008382,24,2
O0000040152,1,5
O0000028584,14,4
O0000021042,3,2
O0000000897,7,5
O0000017394,23,3
O0000039961,1,3
O0000013301,11,2
O0000037262,13,4
O0000041567,17,4
O0000024149,16,2
O0000034330,5,2
O0000017147,16,1
O0000037929,14,4
O0000024141,10,2
O0000040901,10,4
O0000014084,18,2
O0000023454,16,4
O0000004934,21,5
O0000028959,11,2
O0000011535,22,1
O0000034556,17,2
O0000012732,23,1
O0000006690,10,3
O0000004592,23,4
O0000024909,13,1
O0000042505,15,5
O0000013073,21,2
O0000040708,21,4
O0000002598,12,1
O0000008732,20,5
O0000015261,10,4
O0000009315,9,5
O0000032211,2,5
O0000029102,7,4
O0000013365,9,4
O0000013581,15,4
O0000015317,17,3
O0000010275,9,1
O0000004818,5,3
O0000000003,24,4
O0000039631,16,5
O0000014646,3,5
O0000028234,2,2
O0000012963,10,5
O0000031519,5,3
O0000001549,5,2
O0000032434,11,5
O0000041952,4,3
O0000022796,2,5
O0000010485,20,3
O0000033663,18,4
O0000011368,15,1
O0000018932,18,5
O0000040766,21,2
O0000030543,24,2
O0000032540,12,3
O0000025365,9,2
O0000037907,18,1
O0000024207,9,2
O0000026940,15,5
O0000007908,6,2
O0000028539,10,2
O0000030374,17,1
O0000031099,13,4
O0000022929,13,4
