order_id,customer_id,branch_id,rating,payment_method,date,time
O0000027672,C0000000185,B095,5,Credit Card,2023-01-31,14:35:29.236277
O0000027673,C0000001816,B204,4,Mobile Payment,2023-10-15,07:40:39.126495
O0000027674,C0000001325,B158,5,Cash,2023-04-24,20:36:25.067078
O0000027675,C0000000572,B160,4,Cash,2023-04-15,16:48:43.442708
O0000027676,C0000000947,B189,4,Mobile Payment,2023-09-13,09:23:45.546288
O0000027677,C0000000191,B013,2,Cash,2024-04-14,11:02:58.857152
O0000027678,C0000001285,B173,3,Cash,2023-06-29,08:15:42.861476
O0000027679,C0000001335,B104,1,Cash,2023-10-31,13:16:27.436428
O0000027680,C0000000791,B189,2,Credit Card,2024-08-02,19:52:59.061538
O0000027681,C0000001863,B006,5,Mobile Payment,2023-03-11,16:10:23.498544
O0000027682,C0000000620,B201,1,Cash,2024-05-04,07:43:22.144951
O0000027683,C0000001199,B133,5,Cash,2023-07-01,11:06:35.037138
O0000027684,C0000000989,B135,2,Cash,2024-05-21,17:20:21.059436
O0000027685,C0000000838,B224,2,Credit Card,2023-01-17,09:15:25.669746
O0000027686,C0000000949,B114,3,Mobile Payment,2023-11-26,20:26:59.467274
O0000027687,C0000001380,B201,5,Cash,2023-01-11,19:53:49.265050
O0000027688,C0000000828,B045,2,Credit Card,2023-04-29,20:16:55.760879
O0000027689,C0000002250,B123,3,Credit Card,2024-04-13,07:55:59.069038
O0000027690,C0000001868,B140,5,Credit Card,2023-08-01,15:25:05.533720
O0000027691,C0000002193,B131,4,Cash,2023-03-30,16:16:38.491671
O0000027692,C0000000017,B098,5,Credit Card,2024-05-20,18:35:53.801189
O0000027693,C0000001607,B211,3,Mobile Payment,2023-09-30,15:41:22.879569
O0000027694,C0000001347,B047,2,Credit Card,2024-01-07,20:29:18.050232
O0000027695,C0000002170,B171,5,Mobile Payment,2024-06-17,12:56:29.872622
O0000027696,C0000002047,B174,1,Credit Card,2023-07-26,20:17:24.229308
O0000027697,C0000001498,B092,5,Credit Card,2023-07-28,16:33:59.202584
O0000027698,C0000002229,B164,4,Mobile Payment,2023-08-07,13:19:18.923643
O0000027699,C0000002309,B175,2,Cash,2024-06-30,12:54:52.874068
O0000027700,C0000002331,B023,5,Credit Card,2024-07-06,10:34:04.708018
O0000027701,C0000000601,B144,2,Cash,2023-10-04,11:14:21.666825
O0000027702,C0000000770,B230,3,Credit Card,2023-01-18,10:25:19.409476
O0000027703,C0000002277,B032,1,Cash,2024-09-13,18:45:26.785418
O0000027704,C0000001129,B154,4,Cash,2024-07-24,20:56:54.763848
O0000027705,C0000002247,B099,2,Mobile Payment,2024-02-05,14:05:15.321952
O0000027706,C0000001425,B008,4,Cash,2024-03-17,8:57:56.402773
O0000027707,C0000000778,B180,5,Credit Card,2024-03-04,15:19:38.834614
O0000027708,C0000000244,B089,3,Credit Card,2024-04-11,13:03:18.483599
O0000027709,C0000001141,B177,5,Mobile Payment,2024-08-24,17:03:36.312997
O0000027710,C0000000189,B193,1,Credit Card,2023-11-10,16:37:32.961318
O0000027711,C0000000740,B095,1,Credit Card,2023-06-16,09:59:39.784036
O0000027712,C0000002159,B089,3,Cash,2024-08-07,20:33:28.152220
O0000027713,C0000000461,B110,2,Cash,2023-02-03,11:03:20.447763
O0000027714,C0000001784,B004,2,Mobile Payment,2024-04-29,10:21:38.595384
O0000027715,C0000001341,B020,1,Cash,2023-12-02,20:16:49.004486
O0000027716,C0000000775,B156,5,Cash,2023-02-06,11:19:39.069045
O0000027717,C0000000213,B156,5,Mobile Payment,2023-04-13,19:09:44.110276
O0000027718,C0000001016,B233,4,Credit Card,2024-06-01,14:16:30.699267
O0000027719,C0000000931,B051,4,Mobile Payment,2024-05-24,15:59:25.792556
O0000027720,C0000000097,B220,3,Cash,2024-02-03,15:11:48.105606
O0000027721,C0000001126,B107,3,Credit Card,2024-06-16,14:23:28.641494
O0000027722,C0000000126,B225,4,Cash,2023-02-21,12:38:38.524070
O0000027723,C0000001443,B060,5,Cash,2023-07-02,17:46:08.603034
O0000027724,C0000001124,B156,4,Cash,2023-10-22,12:49:08.891438
O0000027725,C0000000354,B117,5,Credit Card,2023-11-13,16:24:54.431035
O0000027726,C0000001849,B120,1,Credit Card,2023-07-10,12:02:48.254999
O0000027727,C0000001595,B061,5,Cash,2024-01-30,17:08:15.635771
O0000027728,C0000001316,B012,1,Credit Card,2024-01-01,10:22:27.591098
O0000027729,C0000001634,B186,3,Cash,2024-01-10,13:57:55.349569
O0000027730,C0000002280,B144,2,Mobile Payment,2024-02-07,10:38:36.798128
O0000027731,C0000001536,B115,5,Credit Card,2023-05-17,17:37:33.059628
O0000027732,C0000000031,B083,2,Cash,2024-07-07,13:58:00.289024
O0000027733,C0000001216,B196,5,Credit Card,2023-01-27,7:26:25.629093
O0000027734,C0000001483,B062,2,Mobile Payment,2023-06-06,19:31:25.593777
O0000027735,C0000001520,B151,5,Mobile Payment,2023-03-31,15:54:35.196727
O0000027736,C0000000893,B168,3,Mobile Payment,2023-05-21,20:43:25.012589
O0000027737,C0000000605,B073,4,Credit Card,2024-02-03,17:09:24.959366
O0000027738,C0000000073,B033,5,Mobile Payment,2023-04-14,12:02:47.294278
O0000027739,C0000000558,B193,4,Cash,2023-03-07,17:24:10.296940
O0000027740,C0000001127,B149,3,Mobile Payment,2023-08-29,20:02:20.037894
O0000027741,C0000001450,B205,5,Mobile Payment,2024-04-09,13:20:05.922817
O0000027742,C0000000627,B165,5,Credit Card,2023-12-21,07:36:13.614063
O0000027743,C0000001442,B042,4,Credit Card,2023-08-11,14:54:02.473970
O0000027744,C0000000327,B215,5,Mobile Payment,2024-05-26,8:57:22.890528
O0000027745,C0000000749,B216,3,Cash,2023-04-04,15:47:21.454924
O0000027746,C0000001288,B182,1,Cash,2023-09-23,19:21:37.340163
O0000027747,C0000000765,B029,4,Credit Card,2024-03-31,14:12:37.810072
O0000027748,C0000002137,B233,3,Mobile Payment,2023-12-24,15:26:47.627437
O0000027749,C0000001808,B231,2,Credit Card,2023-07-07,15:42:10.626452
O0000027750,C0000000536,B033,1,Cash,2023-11-29,21:21:44.580108
O0000027751,C0000000886,B090,2,Mobile Payment,2023-08-18,11:30:02.525918
O0000027752,C0000001832,B026,3,Cash,2023-12-17,9:18:17.897711
O0000027753,C0000001554,B182,2,Mobile Payment,2024-06-08,18:55:03.148665
O0000027754,C0000000734,B051,3,Mobile Payment,2023-03-02,18:41:36.802327
O0000027755,C0000000184,B075,3,Cash,2023-08-30,10:45:30.752955
O0000027756,C0000001539,B080,4,Cash,2024-09-17,7:38:31.408853
O0000027757,C0000001083,B162,3,Credit Card,2024-03-13,08:25:41.386349
O0000027758,C0000001446,B138,4,Cash,2024-02-01,17:23:14.902516
O0000027759,C0000000860,B102,3,Mobile Payment,2023-01-27,7:15:14.147082
O0000027760,C0000002041,B156,1,Cash,2024-06-29,18:53:56.793714
O0000027761,C0000000636,B122,3,Credit Card,2024-06-26,19:56:10.515824
O0000027762,C0000001387,B211,3,Cash,2023-02-24,18:45:30.266093
O0000027763,C0000000895,B101,5,Cash,2023-11-10,12:39:51.296432
O0000027764,C0000000570,B037,1,Cash,2024-01-26,21:52:20.000977
O0000027765,C0000001635,B112,5,Cash,2024-02-24,18:23:20.649546
O0000027766,C0000001298,B057,2,Credit Card,2023-09-26,13:19:44.854544
O0000027767,C0000000116,B185,4,Mobile Payment,2024-02-29,07:11:02.175540
O0000027768,C0000001458,B009,5,Cash,2023-04-19,18:55:18.357736
O0000027769,C0000001981,B164,4,Cash,2023-04-13,07:37:58.870178
O0000027770,C0000000813,B145,2,Cash,2023-07-10,8:11:49.192119
O0000027771,C0000000971,B090,1,Cash,2024-09-06,20:30:57.625465
O0000027772,C0000001059,B196,5,Mobile Payment,2024-08-30,8:47:26.299889
O0000027773,C0000000665,B208,2,Mobile Payment,2023-12-11,9:53:48.092537
O0000027774,C0000000832,B095,5,Mobile Payment,2023-07-04,9:56:29.411944
O0000027775,C0000001182,B073,3,Mobile Payment,2024-08-25,20:18:43.030510
O0000027776,C0000001614,B191,2,Mobile Payment,2024-02-17,14:33:33.046058
O0000027777,C0000000345,B188,5,Credit Card,2024-07-30,13:46:14.397134
O0000027778,C0000002027,B094,2,Cash,2023-04-13,7:07:28.702883
O0000027779,C0000002006,B104,4,Cash,2023-04-28,20:38:43.366891
O0000027780,C0000000087,B102,4,Cash,2024-01-23,8:16:34.700931
O0000027781,C0000000958,B147,4,Cash,2024-05-09,09:37:38.068425
O0000027782,C0000000581,B091,5,Cash,2024-08-06,15:42:28.953843
O0000027783,C0000001176,B020,3,Cash,2023-06-12,14:17:48.573442
O0000027784,C0000002181,B103,1,Credit Card,2023-02-19,08:29:07.888142
O0000027785,C0000000174,B128,4,Credit Card,2023-01-28,14:38:56.507193
O0000027786,C0000001710,B110,2,Cash,2024-08-26,11:55:29.834048
O0000027787,C0000000095,B207,1,Mobile Payment,2023-01-03,19:52:15.119378
O0000027788,C0000001992,B019,3,Mobile Payment,2023-01-08,12:38:51.967123
O0000027789,C0000000883,B164,1,Mobile Payment,2024-06-23,17:28:28.591720
O0000027790,C0000001935,B014,4,Mobile Payment,2023-06-09,9:22:11.506682
O0000027791,C0000002233,B079,3,Cash,2023-01-07,20:03:00.781102
O0000027792,C0000000071,B219,3,Cash,2023-07-09,19:48:37.706255
O0000027793,C0000000797,B098,2,Cash,2024-08-14,21:55:44.270618
O0000027794,C0000000216,B121,1,Cash,2023-12-14,16:54:41.982551
O0000027795,C0000001175,B176,4,Cash,2024-05-12,11:38:54.569257
O0000027796,C0000000556,B023,5,Credit Card,2024-07-30,08:07:35.486658
O0000027797,C0000000630,B043,2,Credit Card,2024-09-19,11:53:47.098030
O0000027798,C0000001037,B012,3,Cash,2023-11-28,07:16:11.863352
O0000027799,C0000002186,B188,4,Mobile Payment,2023-08-01,8:58:13.504022
O0000027800,C0000001242,B010,1,Cash,2024-03-19,17:24:03.818893
O0000027801,C0000001777,B182,5,Mobile Payment,2024-07-12,18:32:03.994486
O0000027802,C0000000419,B193,1,Credit Card,2024-01-07,19:20:09.038090
O0000027803,C0000000059,B125,3,Credit Card,2023-03-26,14:29:39.811841
O0000027804,C0000002112,B176,5,Credit Card,2023-12-08,17:43:47.969077
O0000027805,C0000001829,B165,1,Cash,2023-05-03,10:48:48.538963
O0000027806,C0000001737,B088,4,Cash,2023-11-25,20:42:59.237791
O0000027807,C0000000624,B042,2,Cash,2024-07-13,19:45:09.417533
O0000027808,C0000002191,B168,2,Mobile Payment,2023-07-31,16:58:32.409755
O0000027809,C0000001997,B033,2,Cash,2023-06-24,11:12:40.201678
O0000027810,C0000002308,B064,2,Mobile Payment,2023-05-31,13:46:09.137652
O0000027811,C0000000815,B071,5,Credit Card,2023-10-05,17:11:39.566267
O0000027812,C0000000718,B125,3,Mobile Payment,2024-06-18,18:39:31.842771
O0000027813,C0000000738,B112,1,Credit Card,2024-02-02,20:40:00.152352
O0000027814,C0000001286,B209,2,Cash,2023-07-24,10:49:13.705969
O0000027815,C0000000728,B225,3,Cash,2024-06-28,16:16:18.510273
O0000027816,C0000000975,B104,3,Mobile Payment,2023-11-22,21:24:23.774128
O0000027817,C0000001343,B231,2,Cash,2023-03-15,16:29:20.466419
O0000027818,C0000000118,B058,5,Cash,2023-02-08,18:42:57.472282
O0000027819,C0000001310,B087,1,Mobile Payment,2024-01-29,14:18:35.647221
O0000027820,C0000001505,B172,4,Mobile Payment,2023-02-09,15:24:51.819168
O0000027821,C0000001399,B007,3,Mobile Payment,2024-07-25,8:42:21.905766
O0000027822,C0000001201,B047,1,Cash,2023-10-10,10:56:40.917462
O0000027823,C0000002011,B023,4,Mobile Payment,2024-02-29,12:52:52.614162
O0000027824,C0000001650,B140,2,Cash,2023-01-15,19:12:33.349286
O0000027825,C0000001914,B232,1,Credit Card,2024-02-24,10:38:04.973874
O0000027826,C0000001841,B153,2,Cash,2024-04-21,10:08:55.104597
O0000027827,C0000001122,B071,1,Mobile Payment,2024-02-11,12:59:05.172268
O0000027828,C0000000844,B184,2,Cash,2024-09-19,08:20:01.302757
O0000027829,C0000001817,B086,2,Mobile Payment,2024-03-27,16:47:48.458871
O0000027830,C0000001037,B073,3,Cash,2024-09-01,18:20:43.782924
O0000027831,C0000000151,B087,5,Mobile Payment,2024-06-24,12:11:21.385268
O0000027832,C0000001266,B099,3,Mobile Payment,2023-12-31,07:38:39.009244
O0000027833,C0000000134,B128,1,Cash,2023-08-26,12:50:37.205865
O0000027834,C0000001008,B142,1,Mobile Payment,2024-08-31,13:30:44.024287
O0000027835,C0000001381,B133,3,Mobile Payment,2024-08-16,10:35:56.271596
O0000027836,C0000001015,B130,2,Cash,2023-11-23,09:03:45.878714
O0000027837,C0000001439,B059,4,Cash,2023-08-31,11:45:42.146916
O0000027838,C0000001610,B076,5,Cash,2023-10-11,20:32:56.304610
O0000027839,C0000000462,B088,4,Credit Card,2023-07-17,09:20:23.438308
O0000027840,C0000001297,B208,5,Cash,2023-06-11,09:12:51.344636
O0000027841,C0000001167,B053,5,Mobile Payment,2024-05-29,09:10:58.511528
O0000027842,C0000001568,B111,5,Cash,2024-03-29,16:33:11.864718
O0000027843,C0000000868,B113,3,Cash,2024-08-06,10:20:02.433516
O0000027844,C0000001801,B156,2,Cash,2023-07-21,11:21:33.183691
O0000027845,C0000001361,B035,2,Mobile Payment,2024-03-26,07:43:50.194843
O0000027846,C0000001601,B113,2,Mobile Payment,2024-01-09,17:33:27.890912
O0000027847,C0000000694,B185,5,Credit Card,2023-06-26,16:37:57.417886
O0000027848,C0000001313,B076,2,Credit Card,2023-10-22,08:59:18.628785
O0000027849,C0000002109,B089,2,Cash,2024-01-10,14:56:16.567080
O0000027850,C0000002309,B114,3,Cash,2023-03-08,12:22:34.785651
O0000027851,C0000001443,B202,5,Mobile Payment,2024-08-01,20:58:49.756708
O0000027852,C0000002214,B030,5,Credit Card,2024-08-13,07:51:24.925226
O0000027853,C0000001077,B124,4,Credit Card,2023-11-29,7:47:21.289194
O0000027854,C0000001568,B053,4,Credit Card,2023-09-10,07:01:52.719068
O0000027855,C0000000098,B171,2,Credit Card,2024-08-28,12:11:24.824134
O0000027856,C0000001378,B022,1,Mobile Payment,2024-02-23,10:22:17.013039
O0000027857,C0000000024,B073,5,Cash,2023-12-29,12:00:56.452117
O0000027858,C0000000361,B072,2,Mobile Payment,2023-08-31,09:00:35.280178
O0000027859,C0000001194,B046,3,Cash,2024-07-06,18:19:34.230431
O0000027860,C0000002076,B202,2,Cash,2023-08-20,14:29:22.852589
O0000027861,C0000000828,B198,5,Credit Card,2023-01-21,10:57:58.552034
O0000027862,C0000001845,B117,4,Cash,2024-03-24,18:15:39.299544
O0000027863,C0000000491,B222,4,Cash,2023-06-26,17:33:13.334668
O0000027864,C0000000840,B224,5,Mobile Payment,2024-01-25,16:25:13.430465
O0000027865,C0000000819,B121,5,Mobile Payment,2023-12-14,15:51:34.069999
O0000027866,C0000001240,B200,4,Cash,2024-09-14,18:00:03.113360
O0000027867,C0000001504,B071,3,Cash,2023-05-27,09:41:14.879454
O0000027868,C0000000765,B136,5,Cash,2024-07-30,8:44:36.854912
O0000027869,C0000001905,B132,1,Mobile Payment,2024-03-12,08:38:05.119617
O0000027870,C0000000004,B066,4,Cash,2024-07-28,19:37:53.819910
O0000027871,C0000000045,B043,5,Credit Card,2024-03-24,09:18:54.971370
O0000027872,C0000001324,B088,4,Credit Card,2023-05-29,20:50:18.439696
O0000027873,C0000001441,B220,4,Credit Card,2023-11-25,08:25:20.342273
O0000027874,C0000001117,B068,2,Cash,2024-06-05,7:14:18.802614
O0000027875,C0000001144,B118,4,Credit Card,2023-09-05,20:44:21.310807
O0000027876,C0000000375,B106,2,Cash,2023-03-28,21:44:02.395227
O0000027877,C0000000437,B027,4,Credit Card,2024-04-29,12:35:32.900429
O0000027878,C0000001958,B057,2,Cash,2024-09-23,13:56:48.637233
O0000027879,C0000000848,B078,5,Credit Card,2023-09-28,17:15:40.637838
O0000027880,C0000001199,B131,5,Credit Card,2024-07-18,17:49:56.078606
O0000027881,C0000000393,B064,1,Cash,2024-03-16,8:14:37.632614
O0000027882,C0000001705,B025,3,Mobile Payment,2023-12-02,13:47:38.595279
O0000027883,C0000000683,B065,3,Cash,2024-04-14,9:34:14.173770
O0000027884,C0000000520,B156,3,Cash,2024-05-28,11:42:08.885809
O0000027885,C0000002187,B132,4,Mobile Payment,2024-07-24,19:27:16.200056
O0000027886,C0000000802,B096,3,Cash,2024-01-04,07:07:09.339411
O0000027887,C0000001933,B200,1,Mobile Payment,2023-05-19,15:20:10.004628
O0000027888,C0000001258,B051,4,Mobile Payment,2024-04-18,8:37:27.278229
O0000027889,C0000001805,B095,1,Credit Card,2023-11-09,19:22:06.549829
O0000027890,C0000000954,B029,3,Cash,2023-12-09,13:54:04.485148
O0000027891,C0000001530,B070,2,Cash,2023-07-05,11:41:45.417703
O0000027892,C0000000143,B111,1,Mobile Payment,2023-12-24,11:02:54.174043
O0000027893,C0000000791,B125,2,Mobile Payment,2024-06-28,12:48:07.258394
O0000027894,C0000001260,B145,3,Credit Card,2024-03-25,11:45:22.116277
O0000027895,C0000001887,B070,4,Credit Card,2024-01-23,9:42:25.968283
O0000027896,C0000001754,B140,1,Cash,2023-10-16,11:37:23.907992
O0000027897,C0000000456,B121,3,Mobile Payment,2023-08-01,12:13:45.159823
O0000027898,C0000000596,B180,1,Credit Card,2023-05-16,9:36:50.763332
O0000027899,C0000001118,B062,3,Mobile Payment,2023-07-12,13:43:17.633662
O0000027900,C0000002033,B129,3,Mobile Payment,2023-11-09,12:42:28.258814
O0000027901,C0000001997,B184,1,Credit Card,2024-06-04,13:02:32.337067
O0000027902,C0000002240,B202,1,Mobile Payment,2024-02-21,16:16:17.877997
O0000027903,C0000002299,B218,5,Cash,2023-04-19,12:40:06.900580
O0000027904,C0000001229,B153,2,Mobile Payment,2023-03-25,08:19:18.320495
O0000027905,C0000000596,B150,2,Credit Card,2024-04-30,19:49:28.310111
O0000027906,C0000001453,B184,1,Credit Card,2023-09-10,09:56:34.262454
O0000027907,C0000000840,B048,5,Credit Card,2023-05-22,11:30:29.273933
O0000027908,C0000001670,B028,3,Credit Card,2023-01-09,16:36:48.489605
O0000027909,C0000001753,B135,4,Cash,2024-08-20,13:35:39.741699
O0000027910,C0000000612,B167,4,Credit Card,2023-05-10,13:11:16.829912
O0000027911,C0000001484,B166,4,Cash,2024-03-05,20:31:30.893785
O0000027912,C0000001349,B215,1,Cash,2023-11-13,13:37:45.950470
O0000027913,C0000001846,B006,5,Mobile Payment,2023-05-09,21:57:46.489741
O0000027914,C0000002117,B202,5,Mobile Payment,2024-02-13,09:58:55.022222
O0000027915,C0000000698,B173,2,Mobile Payment,2023-08-23,13:37:48.813651
O0000027916,C0000000095,B116,1,Mobile Payment,2023-03-06,18:01:07.253704
O0000027917,C0000001071,B097,5,Credit Card,2023-04-09,12:10:40.948016
O0000027918,C0000001506,B200,2,Mobile Payment,2023-07-19,09:32:18.771655
O0000027919,C0000000939,B124,4,Cash,2024-08-03,12:22:03.293763
O0000027920,C0000001833,B005,2,Cash,2023-05-03,19:11:34.972436
O0000027921,C0000001681,B154,4,Credit Card,2024-08-06,17:29:28.728790
O0000027922,C0000002167,B209,3,Mobile Payment,2024-05-22,18:56:23.400938
O0000027923,C0000000527,B151,4,Cash,2023-09-05,16:34:24.454421
O0000027924,C0000001422,B089,5,Credit Card,2024-08-03,07:20:06.192583
O0000027925,C0000000916,B172,1,Credit Card,2024-02-21,16:27:20.896913
O0000027926,C0000001306,B095,4,Cash,2024-03-15,8:52:45.564295
O0000027927,C0000002108,B147,5,Credit Card,2024-09-20,9:31:39.800130
O0000027928,C0000002186,B229,5,Cash,2023-09-26,7:00:42.343417
O0000027929,C0000002144,B230,5,Credit Card,2024-07-06,15:52:33.248993
O0000027930,C0000000348,B198,4,Credit Card,2024-07-22,12:00:46.837493
O0000027931,C0000000858,B202,4,Cash,2024-06-27,7:55:20.635948
O0000027932,C0000002179,B035,4,Mobile Payment,2023-06-25,14:52:58.352561
O0000027933,C0000000820,B202,2,Cash,2024-04-08,07:45:03.863764
O0000027934,C0000001817,B106,5,Cash,2023-09-23,17:05:57.040668
O0000027935,C0000001204,B067,2,Mobile Payment,2023-08-07,10:26:35.017129
O0000027936,C0000000043,B057,4,Cash,2024-08-19,16:15:50.343297
O0000027937,C0000002078,B129,2,Cash,2023-09-14,17:58:18.150656
O0000027938,C0000000034,B100,5,Credit Card,2024-04-14,8:14:19.017426
O0000027939,C0000002286,B159,5,Mobile Payment,2024-03-22,15:13:25.509415
O0000027940,C0000001915,B047,1,Credit Card,2023-03-27,11:56:39.166450
O0000027941,C0000000602,B148,4,Credit Card,2023-12-12,20:26:43.796841
O0000027942,C0000002223,B014,5,Cash,2023-03-01,14:43:27.809902
O0000027943,C0000002041,B084,1,Credit Card,2023-07-18,15:04:23.598011
O0000027944,C0000001365,B047,1,Cash,2024-02-17,20:17:09.828785
O0000027945,C0000000273,B020,2,Cash,2023-07-04,10:38:35.170811
O0000027946,C0000002172,B216,3,Cash,2023-02-08,20:19:35.808729
O0000027947,C0000000262,B132,5,Mobile Payment,2023-08-26,12:42:32.393908
O0000027948,C0000002167,B106,5,Cash,2023-04-12,13:08:32.159468
O0000027949,C0000000055,B143,1,Credit Card,2023-07-20,18:29:51.087669
O0000027950,C0000000950,B035,5,Cash,2024-02-02,10:00:19.311105
O0000027951,C0000000301,B222,4,Credit Card,2024-07-13,14:50:14.600696
O0000027952,C0000002309,B015,2,Credit Card,2024-09-13,12:04:25.562726
O0000027953,C0000001839,B210,2,Credit Card,2023-06-30,10:57:44.076816
O0000027954,C0000001080,B128,5,Mobile Payment,2023-02-15,15:00:38.340119
O0000027955,C0000001286,B162,1,Mobile Payment,2023-12-18,18:02:02.994562
O0000027956,C0000001695,B202,4,Credit Card,2023-03-31,15:09:50.001999
O0000027957,C0000000505,B086,4,Mobile Payment,2024-07-23,21:42:16.638553
O0000027958,C0000001213,B215,2,Cash,2023-09-21,16:16:49.169716
O0000027959,C0000000810,B231,4,Mobile Payment,2023-02-08,13:42:02.978461
O0000027960,C0000002334,B100,4,Credit Card,2024-08-07,14:59:19.409654
O0000027961,C0000001887,B166,3,Cash,2023-10-26,11:55:08.791049
O0000027962,C0000001340,B117,1,Mobile Payment,2024-05-11,12:34:32.721198
O0000027963,C0000000018,B118,1,Mobile Payment,2023-01-19,11:29:39.875467
O0000027964,C0000000591,B218,5,Credit Card,2024-08-20,16:14:55.535784
O0000027965,C0000002178,B027,1,Cash,2024-08-31,12:25:59.819994
O0000027966,C0000000111,B038,4,Mobile Payment,2023-06-30,7:33:58.106447
O0000027967,C0000000652,B103,1,Cash,2023-05-02,10:32:50.513391
O0000027968,C0000000265,B201,4,Credit Card,2024-08-17,15:52:32.108242
O0000027969,C0000000193,B168,5,Credit Card,2024-08-24,15:47:17.688096
O0000027970,C0000002095,B192,2,Cash,2023-10-21,08:14:46.191210
O0000027971,C0000000206,B175,2,Cash,2023-06-29,18:21:22.941680
O0000027972,C0000000997,B069,1,Mobile Payment,2023-07-13,14:22:37.868118
O0000027973,C0000000440,B026,1,Credit Card,2024-02-28,9:08:23.209962
